Folio	CIF	Nombre	Segundo Nombre	Primer Apellido	Segundo Apellido	Telefono	Domicilio	Estado	Plaza	Regional
654038	200320	Mitzy	Jorge Luis	Ulloa	Valdez	8945217156	"Pasaje Uzbekistán 048 830 San Ramón los altos, JAL 43724-6735"	Chihuahua	44	NORTE
656018	564552	José Luis	Timoteo	Treviño	Rojas	1575070937	"Andador Sur Lucio 875 Edif. 484 , Depto. 729 San Sonia los altos, COAH 13619"	Chihuahua	39	CENTRO
372284	737831	Alma	Raquel	Díaz	Rendón	5467489215	"Continuación Sinaloa 107 825 Nueva Kiribati, BC 68978"	Hidalgo	31	CENTRO
444593	922371	Mariano	Carlos	Montero	Abreu	3837423968	"Diagonal Tabasco 547 115 Nueva Mongolia, TLAX 81484"	Sinaloa	50	CENTRO
318098	80551	Ángel	Mariana	Lucio	Pacheco	6387614423	"Circunvalación Baja California Sur 960 Interior 878 San Claudio los bajos, GRO 77362"	Colima	30	NORTE
266829	126806	Teodoro	Alejandra	Espino	Flórez	4706927111	"Calle Estonia 963 804 Nueva Libia, VER 05609"	Nayarit	40	CENTRO
313464	222460	Luis	Eugenia	Martínez	Pacheco	1600524235	"Periférico Niger 552 439 San Isabela los bajos, TAB 65375"	México	22	SUR
102219	232121	Nelly	Elias	Leiva	Alarcón	4604633986	"Privada Menéndez 858 Interior 659 San Maximiliano los bajos, SIN 80136"	Michoacán de Ocampo	7	OCCIDENTE
464684	271176	Laura	Amanda	Alonso	Cruz	3299563836	"Andador Norte Pelayo 870 914 Vieja Granada, OAX 79811-0756"	Chiapas	32	SUR
938531	653370	Claudia	Estela	Rivas	Posada	1890477345	"Circuito Frías 705 837 Nueva Bahrein, TAB 60792"	Baja California	17	SUR
345882	187273	Alicia	Tania	Apodaca	Meléndez	4660891343	"Periférico Rwanda 199 Edif. 030 , Depto. 524 San Juan de la Montaña, COL 58634"	Sonora	5	CENTRO
831063	782938	Genaro	Carlota	Iglesias	de la Fuente	3894669847	"Callejón Norte Luna 977 Interior 129 San Jacobo los bajos, MICH 30845-2183"	Hidalgo	2	NORTE
753073	281873	Paola	Andrés	Bustamante	Rentería	7601463706	"Eje vial Sur Collado 788 Interior 675 Nueva Japón, AGS 29982"	Chiapas	7	NORTE
75013	230117	Tomás	María Cristina	Ortiz	Valle	3120429669	"Privada Federación de Rusia 279 Edif. 373 , Depto. 694 San Delia de la Montaña, TAMPS 76597"	Quintana Roo	44	CENTRO
251139	527005	Augusto	Mitzy	Castañeda	Cedillo	8521655469	"Calzada Ávalos 659 Interior 534 Vieja El Salvador, CAMP 58638-0395"	Distrito Federal	10	SUR
65718	577195	Santiago	Silvia	Gamez	Ávila	4239176321	"Retorno Querétaro 049 309 San Marco Antonio los altos, CHIS 01358-3870"	Oaxaca	2	NORTE
277158	359322	Lorena	Darío	Abrego	Matías	6194850532	"Privada Norte Mejía 201 Edif. 312 , Depto. 031 Nueva Guinea, COAH 72704"	San Luis Potosí	11	NORTE
503694	537310	Marisol	Guillermo	Aranda	Pérez	8832642614	"Privada Zambia 272 Interior 884 Nueva Polonia, JAL 73717"	Chiapas	12	SUR
32970	483418	Leticia	Jacobo	Valenzuela	Luevano	2493878857	"Prolongación Norte López 734 Edif. 906 , Depto. 915 Vieja Luxemburgo, MEX 48019"	San Luis Potosí	28	NORTE
873083	352435	Sara	María Luisa	Guzmán	Carrasco	9688801293	"Peatonal Ontiveros 941 Interior 846 San Zoé los altos, MOR 41588-5908"	Oaxaca	19	NORTE
605637	458218	Karla	Fidel	Raya	Villanueva	2728992618	"Corredor Michoacán de Ocampo 308 Interior 309 Nueva República Unida de Tanzanía, CAMP 24140"	Distrito Federal	19	OCCIDENTE
389839	623812	Berta	Estefanía	Henríquez	Burgos	4416132933	"Avenida República Democrática Popular Lao 043 Edif. 987 , Depto. 183 Vieja Mongolia, DGO 11011-0501"	Aguascalientes	50	CENTRO
820907	415508	José Emilio	Mitzy	Salazar	Trujillo	4700286234	"Ampliación Delgadillo 837 020 Nueva Guinea, GTO 54738"	Morelos	22	SUR
230347	197000	Antonio	Sofía	Cortés	Venegas	6036392959	"Ampliación Tabasco 927 Edif. 103 , Depto. 412 Nueva Yemen, YUC 30365-8807"	Chihuahua	13	CENTRO
500456	967788	Flavio	Hermelinda	Alonso	Marrero	9521931871	"Pasaje Guatemala 985 066 Vieja Luxemburgo, CAMP 41642"	Quintana Roo	36	NORTE
688141	330540	Eva	Dulce María	Monroy	Cavazos	5557897750	"Calzada Tejada 075 Edif. 270 , Depto. 654 San Miriam los altos, BCS 93018-2316"	Chiapas	30	OCCIDENTE
771100	619821	Alfredo	Hugo	Rosas	Chávez	5296013461	"Boulevard Mireles 899 Interior 152 Vieja Tonga, GTO 67033-8438"	Jalisco	32	NORTE
235996	907450	Manuel	Silvano	Polanco	Martínez	7255543288	"Periférico Sur Cisneros 365 Interior 248 Nueva Guinea Bissau, VER 75627"	Querétaro	23	NORTE
108740	231914	Miguel Ángel	Manuel	Velázquez	Villa	4833333196	"Andador Baja California Sur 966 723 San Jos de la Montaña, SIN 18622-9358"	Jalisco	41	CENTRO
480580	586137	Zeferino	Benito	Mateo	Cadena	2908328828	"Privada Micronesia 950 Interior 805 San Gerónimo de la Montaña, DGO 69113"	Hidalgo	33	OCCIDENTE
717449	946883	Josefina	Bernabé	Jáquez	Velasco	1430836255	"Pasaje Sur Muñoz 416 194 Vieja Estonia, MEX 55401-6975"	Chihuahua	41	CENTRO
875161	649224	Dalia	Claudia	González	Garica	9288574536	"Circunvalación Italia 568 Edif. 393 , Depto. 655 San José María los altos, DGO 45844"	Puebla	36	CENTRO
313577	772426	Camila	Humberto	Villagómez	Rico	1726209332	"Calle Zacatecas 424 Interior 584 San Jaime los bajos, CHIH 04071-6956"	Quintana Roo	34	CENTRO
495020	424990	Julio César	Evelio	Valle	Rosales	5316427958	"Callejón Sur Ocampo 002 926 San Paola los altos, SON 32452-0152"	Tamaulipas	35	OCCIDENTE
284094	614068	Estela	Cristian	Sandoval	Jimínez	4172285140	"Peatonal Zamora 750 Edif. 863 , Depto. 136 Nueva Túnez, BC 16983"	Oaxaca	48	CENTRO
485490	285602	Carlota	Frida	Figueroa	Beltrán	8600316334	"Cerrada Cardenas 656 Edif. 037 , Depto. 670 San Marco Antonio los bajos, TAMPS 56927"	Colima	38	OCCIDENTE
915729	1853	Salvador	Marisela	Ávila	Velázquez	5597095436	"Diagonal Norte Vela 265 Interior 847 San Susana de la Montaña, CHIS 89225"	Sonora	8	NORTE
43388	710181	Miriam	Vicente	Rendón	Echeverría	4904399863	"Calzada San Luis Potosí 414 Interior 609 Vieja Camboya, PUE 13294-7680"	Tamaulipas	35	SUR
507921	771839	Felipe	Lilia	Sáenz	Ríos	6183444344	"Privada China 792 Edif. 844 , Depto. 229 San Benito los bajos, GRO 41244-8951"	Colima	8	SUR
102650	773248	Alejandra	Eduardo	Estévez	Prieto	4580172276	"Viaducto Sur León 250 Edif. 371 , Depto. 623 Vieja Brasil, SIN 49288-4687"	Tabasco	39	NORTE
298374	303729	Francisca	Humberto	Puente	Lerma	8560620029	"Calzada Sauceda 332 Edif. 932 , Depto. 639 San Soledad los bajos, GRO 61613"	Sonora	23	OCCIDENTE
562956	736818	Virginia	Elvia	Ramos	del Valle	2573493389	"Pasaje Sinaloa 551 Interior 966 Nueva Malta, QRO 77718-3310"	Hidalgo	36	NORTE
688312	573104	Clara	Yuridia	Narváez	Aguirre	1569133198	"Avenida Tamaulipas 129 Edif. 940 , Depto. 223 Vieja Guatemala, MEX 49338"	Oaxaca	22	OCCIDENTE
531278	130515	Berta	Julia	Alonzo	Cardenas	5710199532	"Calle Hidalgo 999 Interior 828 Vieja Benin, CHIH 43787-6982"	Tamaulipas	50	OCCIDENTE
52296	294149	Bernabé	Reina	Valadez	Bermúdez	9325717720	"Retorno Sur Padrón 257 Interior 766 Nueva San Marino, TAB 83508"	Guerrero	9	NORTE
710560	384132	Zoé	Jorge Luis	Correa	Puga	8548377988	"Circuito Palau 242 044 Nueva Zambia, TLAX 45292"	Yucatán	29	NORTE
719136	934747	Amalia	Armando	Fernández	Aguilera	4920662462	"Privada Norte Rivera 029 Edif. 870 , Depto. 381 San Amelia los altos, TAB 99039-3574"	Nuevo León	4	NORTE
881596	734771	Abril	Soledad	Vanegas	Toro	3832842931	"Eje vial Querétaro 066 Interior 189 San Alejandro los bajos, SON 76991"	Baja California	21	OCCIDENTE
860485	453100	Darío	Alma	Gonzales	Ortega	2745818867	"Avenida Hidalgo 070 Edif. 570 , Depto. 827 Vieja Croacia, MOR 38257-0995"	Campeche	34	OCCIDENTE
261422	96147	Porfirio	Vicente	Roybal	Aguayo	2235055501	"Retorno Botswana 773 227 San Zacarías los altos, YUC 33997-7787"	Coahuila de Zaragoza	35	NORTE
924279	312044	Gregorio	Juana	Uribe	Rael	2994179871	"Calzada Rwanda 055 185 Nueva Países Bajos, COAH 66398-4468"	Distrito Federal	5	NORTE
736482	437262	Hernán	Mayte	Carrero	Robledo	6544649226	"Boulevard Olmos 771 Interior 124 San Marcos los bajos, BC 97987"	Baja California	8	OCCIDENTE
985081	16382	María Cristina	Esther	Gurule	Aguayo	4378800669	"Ampliación Norte Arroyo 200 Edif. 501 , Depto. 387 San Indira los bajos, DGO 61450-1455"	Michoacán de Ocampo	24	NORTE
395771	906715	Mariano	Serafín	Almanza	Duarte	8249570079	"Circuito México 823 932 San Sonia los altos, GRO 07575-7133"	Guerrero	50	SUR
206892	986461	Gabriela	Adriana	Gallardo	Villalobos	8869902007	"Prolongación Sonora 949 Edif. 451 , Depto. 662 San Rufino los bajos, CHIH 62216"	Veracruz de Ignacio de la Llave	9	SUR
197163	744477	Amalia	Yolanda	Medrano	Noriega	5250621428	"Viaducto Mora 635 686 Vieja Bulgaria, HGO 98281"	Baja California	8	NORTE
434620	156407	Esparta	Jos	Quezada	Alejandro	4039220056	"Privada Norte Melgar 190 Edif. 768 , Depto. 076 Vieja Albania, SIN 14174-3437"	Guanajuato	12	CENTRO
936942	28441	Teresa	Emilia	Moya	Zúñiga	8505535332	"Eje vial Botswana 977 749 Vieja Egipto, ZAC 17369"	Durango	26	NORTE
646215	537466	Carlos	Cristal	Estrada	Barragán	7279361527	"Circuito Durango 776 Interior 074 San Ruby de la Montaña, ZAC 13053"	Tabasco	15	SUR
99739	470435	Dalia	Ignacio	Esparza	Castañeda	4392367165	"Periférico San Luis Potosí 632 Interior 706 San Patricio de la Montaña, BCS 49857-9724"	Quintana Roo	13	CENTRO
68376	140246	Rosa	Gonzalo	Carrera	Barraza	6294649853	"Andador Lituania 958 Edif. 019 , Depto. 107 San Silvia los altos, SIN 61482"	Durango	23	OCCIDENTE
853593	440477	Violeta	Germán	Durán	Oquendo	2892476731	"Circuito Michoacán de Ocampo 317 154 Vieja Madagascar, MICH 31858-5867"	Quintana Roo	7	CENTRO
976203	31562	Cynthia	Sofía	Padrón	Garay	8522291190	"Cerrada Durango 887 Interior 510 Vieja Kenya, MICH 25814-1091"	Chihuahua	13	NORTE
571576	515335	Abigail	Iván	Beltrán	Saldivar	6074286197	"Retorno Sur Partida 089 180 San Federico los bajos, ZAC 20237-1133"	Tabasco	41	CENTRO
285031	54045	Gerónimo	Pamela	de la O	Quiñónez	6517799464	"Eje vial Rentería 181 Interior 556 Nueva Somalia, DF 17409"	Baja California Sur	26	SUR
689945	275455	Laura	Arturo	Valles	Páez	1374361118	"Pasaje Vietman 692 Interior 549 Nueva Venezuela, BC 04750"	Veracruz de Ignacio de la Llave	33	OCCIDENTE
888709	792602	Esther	Cornelio	Pedroza	Ornelas	3921227115	"Andador Tabasco 559 Interior 760 San Cristobal los bajos, CAMP 14843"	Coahuila de Zaragoza	45	CENTRO
830623	750449	Gonzalo	Karla	Gonzales	Alcala	6568449683	"Prolongación Norte Vélez 483 Interior 071 San Carlos los bajos, CHIS 92358-1883"	Campeche	40	NORTE
162259	235064	Conchita	Adalberto	Corona	Valencia	8970143223	"Boulevard Cabán 327 Interior 957 Nueva Kenya, HGO 87495-3051"	Veracruz de Ignacio de la Llave	18	OCCIDENTE
649196	947606	Benito	Alma	Sandoval	Madera	8421491724	"Diagonal Veracruz de Ignacio de la Llave 485 021 San Rosa los bajos, ZAC 75382"	Tamaulipas	16	SUR
97311	164089	Conchita	Cristian	Quiroz	de la Fuente	7184270650	"Calle Romero 748 Edif. 439 , Depto. 165 Vieja Letonia, MOR 39434-8853"	Nuevo León	36	NORTE
921970	223750	Natividad	Héctor	Calderón	Velázquez	2865035026	"Ampliación Norte Concepción 251 Edif. 975 , Depto. 732 San Darío los altos, SLP 55224"	Oaxaca	12	NORTE
84490	122177	Gloria	Linda	Jurado	Véliz	2047883115	"Ampliación Miramontes 167 Interior 611 Nueva Saint Kitts y Nevis, HGO 56801-8691"	Morelos	1	OCCIDENTE
20592	915492	Horacio	Jaime	Aranda	Miramontes	8445288735	"Circuito Tlaxcala 807 Edif. 660 , Depto. 799 San Espartaco los bajos, SIN 88058"	Hidalgo	6	NORTE
765000	542445	Linda	Héctor	Ojeda	Griego	8618435388	"Avenida Verduzco 669 Edif. 399 , Depto. 666 San Teodoro los bajos, TAMPS 74049-7954"	Morelos	44	SUR
691153	390941	José María	Elvira	Roybal	Orozco	3422059259	"Circuito Tlaxcala 834 Interior 136 Vieja Guyana, DGO 79802-4943"	Chihuahua	21	CENTRO
519860	712124	Luis Manuel	Débora	Nájera	Santana	3628954919	"Calzada Sur Carrión 666 Interior 337 San Teodoro los altos, SIN 32417-2306"	Chiapas	7	SUR
363764	179742	Araceli	José Emilio	Berríos	Montenegro	6504656283	"Prolongación Montemayor 827 081 San María Teresa los bajos, JAL 68194-1328"	Querétaro	27	SUR
790788	48587	Ariadna	Marisol	Mata	Olvera	6654749251	"Corredor Guanajuato 411 552 San Aida los altos, Q. ROO 38031"	Tabasco	33	OCCIDENTE
525926	458274	Daniela	Ofelia	Saiz	Franco	2956152716	"Diagonal Lucero 774 Interior 079 San Irma de la Montaña, PUE 94670"	Tamaulipas	20	OCCIDENTE
602137	284928	Alfonso	Emilia	Aguayo	Escobar	1999085634	"Cerrada Colima 568 663 San Eugenio de la Montaña, OAX 34909-4273"	Hidalgo	29	NORTE
530419	244185	Anabel	Ivonne	Zelaya	Velasco	2366210805	"Circuito Sur Paredes 642 638 San Victoria los altos, DGO 39792"	Morelos	4	CENTRO
776725	519632	Indira	Armando	Beltrán	Morales	3830484503	"Pasaje Quintana Roo 123 270 San Helena los altos, MOR 65033"	Jalisco	13	CENTRO
589542	701947	Lourdes	Clemente	Barajas	Lozada	9252517037	"Prolongación Durango 962 Interior 624 Vieja Reino Unido de Gran Bretaña e Irlanda del Norte, MICH 82201-6710"	Guerrero	48	SUR
974677	678208	Jorge Luis	Amelia	Aguirre	Mota	4786392345	"Eje vial Tamaulipas 080 Interior 841 San Aldonza los bajos, BCS 39376"	Veracruz de Ignacio de la Llave	15	NORTE
231314	218709	Laura	Abigail	Meraz	Chapa	6666445282	"Callejón El Salvador 414 833 Nueva Cabo Verde, GRO 94992-5527"	Durango	30	SUR
530365	232992	Gerónimo	Isabel	Rodríquez	Ayala	4259860871	"Continuación Sur Contreras 165 702 Vieja Rumania, AGS 26932"	Chiapas	9	SUR
230158	588173	Tania	Noelia	Ortiz	Serrano	5331962748	"Continuación Norte Reynoso 702 Interior 341 San Diana los bajos, HGO 20677"	Sonora	42	OCCIDENTE
703243	62341	Blanca	Nadia	Vélez	Torres	7992241368	"Diagonal Norte Díaz 285 Edif. 046 , Depto. 703 Nueva Djibouti, AGS 92451-1911"	Coahuila de Zaragoza	35	OCCIDENTE
3574	162383	Úrsula	Mario	Guzmán	Vera	9240186206	"Cerrada Granado 618 Interior 525 Vieja Nauru, TLAX 21397-1668"	Baja California Sur	15	CENTRO
877694	399649	Arturo	Bruno	Alcala	Carrera	8012875167	"Andador Distrito Federal 837 Edif. 396 , Depto. 518 San Estela los altos, OAX 95449-5482"	Chiapas	24	CENTRO
781357	701876	Sandra	Norma	Pichardo	Cabán	5815806463	"Andador Norte Carrillo 258 Edif. 556 , Depto. 955 San Estela de la Montaña, MICH 03343"	Yucatán	23	NORTE
402443	920670	Eric	Maximiliano	Tirado	Armas	8027009977	"Pasaje Norte Muro 447 619 Vieja Nigeria, CAMP 43787-7362"	Campeche	17	SUR
928858	824304	Renato	Leonardo	Tamez	Ayala	8603117217	"Boulevard Morelos 085 Interior 717 Vieja Japón, HGO 99367"	Hidalgo	45	SUR
414551	315298	Humberto	Porfirio	Ferrer	Sotelo	9344529725	"Prolongación Aguayo 793 230 San Jerónimo los altos, CHIS 94895"	Baja California	20	CENTRO
212073	105274	Jorge Luis	Marisela	Moreno	Chacón	2145960717	"Viaducto Colima 815 Interior 789 Vieja Liechtenstein, SLP 57784"	Nayarit	22	NORTE
9933	691329	Raquel	Micaela	Galindo	Calderón	2563930567	"Circunvalación Haro 408 Edif. 873 , Depto. 469 San Mitzy de la Montaña, GRO 61193-8037"	Colima	4	OCCIDENTE
176325	288170	Esther	Esther	Espinosa	Aponte	5324015113	"Cerrada Querétaro 090 Interior 345 San Joaquín los bajos, ZAC 38560"	San Luis Potosí	30	CENTRO
602733	179271	Salma	Daniela	Velásquez	Lozada	7786383217	"Circuito Brunei Darussalam 954 Interior 185 Nueva Kirguistán, GRO 85287"	Oaxaca	20	NORTE
50486	193936	Micaela	Jerónimo	Nieves	Sauceda	7367042826	"Prolongación Jalisco 711 Edif. 120 , Depto. 811 San Angélica de la Montaña, NAY 48712"	Querétaro	1	OCCIDENTE
948155	619589	Alejandro	Dulce	Maya	Calvillo	1449918932	"Eje vial Querétaro 715 853 Vieja Chile, SIN 47723-2831"	Baja California Sur	2	CENTRO
492772	823807	Eugenia	Wilfrido	Ceja	del Río	5792240479	"Boulevard Jalisco 463 Interior 627 San Flavio los altos, QRO 68229-4195"	Veracruz de Ignacio de la Llave	45	SUR
31601	880046	Ignacio	Benjamín	Arellano	Lira	8121723318	"Ampliación Sur Rolón 142 Edif. 260 , Depto. 256 Vieja Bangladesh, BCS 13089-5885"	Guanajuato	34	CENTRO
468688	759926	Camilo	Santiago	Becerra	Mendoza	6928106920	"Continuación Sur Porras 781 755 San José Emilio los bajos, TLAX 33508-5142"	Veracruz de Ignacio de la Llave	17	CENTRO
216830	450523	Patricia	Fidel	Dueñas	Jiménez	3087607742	"Callejón Zacatecas 287 518 San Andrea de la Montaña, TLAX 03790-5112"	Tlaxcala	27	CENTRO
737955	78624	Tania	Timoteo	Garica	Cardona	7601610813	"Callejón Norte González 728 Interior 481 Nueva Niger, MICH 82879"	México	9	NORTE
963698	241696	Rodrigo	Evelio	Gálvez	Espino	7355043989	"Cerrada Granados 548 Interior 156 Nueva Gabón, GTO 90420"	Querétaro	31	CENTRO
473363	896342	Germán	Marisol	Báez	de la Rosa	6422635923	"Calle Matías 832 Edif. 347 , Depto. 631 Vieja Micronesia, CAMP 34698-8900"	Nuevo León	29	OCCIDENTE
162512	627818	Frida	Paola	Escamilla	Loera	6886307314	"Circunvalación Baja California Sur 471 299 San Dalia los bajos, MICH 24778-6496"	Baja California	1	NORTE
934782	512178	Elias	Sergio	Venegas	Olvera	7511651643	"Circuito Sur Ulibarri 834 Interior 952 San Sandra de la Montaña, CAMP 69453"	Yucatán	5	CENTRO
565643	466969	Aida	Roberto	Cervantes	Benavides	4741097264	"Periférico San Luis Potosí 807 Edif. 942 , Depto. 286 San José Eduardo los bajos, DF 48518-8636"	Quintana Roo	45	CENTRO
623718	465965	Daniel	Asunción	Narváez	Villalobos	4206855636	"Viaducto Bangladesh 461 538 San Rolando los bajos, VER 38388"	Jalisco	19	SUR
556824	920832	Ariadna	Aldo	Cruz	Mota	4806996216	"Calle Ríos 014 Edif. 002 , Depto. 958 Nueva Pakistán, BCS 45045"	San Luis Potosí	23	NORTE
24186	421408	Margarita	Leonardo	Nieves	Domínguez	9497724903	"Callejón Enríquez 229 Edif. 696 , Depto. 956 San Rocío de la Montaña, CAMP 80316"	Querétaro	48	CENTRO
488206	715106	Amalia	Trinidad	Pulido	Garica	1715343587	"Avenida Distrito Federal 694 Edif. 381 , Depto. 768 San Rosalia de la Montaña, JAL 48775"	San Luis Potosí	49	OCCIDENTE
114024	282449	Tania	Soledad	Rivera	Aranda	8037653895	"Callejón Norte Candelaria 839 117 Nueva República Checa, TAMPS 73177"	Durango	36	NORTE
553722	115020	Rodolfo	Esteban	Solís	Ávalos	6218415326	"Circunvalación Serrano 714 026 Vieja Panamá, NAY 76124"	Quintana Roo	28	NORTE
485040	123959	Arcelia	Carla	Córdova	Ávila	1337875463	"Callejón Arce 495 Interior 104 Nueva Sudáfrica, COL 30388-4181"	México	20	OCCIDENTE
690062	249117	Adriana	Darío	Ojeda	Bañuelos	7161400881	"Boulevard Norte Salcido 925 913 Vieja República Democrática Popular Lao, YUC 36262"	Tabasco	42	OCCIDENTE
876572	71114	René	Jonás	Cintrón	Mercado	2996293433	"Pasaje Nauru 376 Interior 826 San Eloisa de la Montaña, CHIS 99343-6353"	Sinaloa	7	NORTE
226911	858441	Enrique	Salma	Perea	Barrios	6696528177	"Andador Sinaloa 252 744 Vieja Bahrein, Q. ROO 19757"	Chihuahua	22	CENTRO
722437	800777	Conchita	Germán	Véliz	Rascón	6351402868	"Viaducto Ochoa 512 Edif. 516 , Depto. 829 Vieja Granada, SIN 79950-5193"	Querétaro	40	SUR
686138	681906	Maximiliano	Ofelia	Mateo	Serna	9859000495	"Callejón Terán 770 Edif. 898 , Depto. 618 Nueva Bangladesh, MEX 31947"	Veracruz de Ignacio de la Llave	15	NORTE
593295	278038	Zoé	Raquel	Ortiz	Zapata	6377838822	"Prolongación Norte Cervantes 789 020 San Karla los bajos, TAMPS 36531"	Michoacán de Ocampo	11	CENTRO
812282	220535	Ana Luisa	Indira	Carrera	Carranza	8573709133	"Peatonal Quesada 949 032 San Luis Miguel los altos, HGO 47362"	Nuevo León	2	SUR
675823	919470	Marco Antonio	Uriel	Bahena	Munguía	7553636941	"Circuito Nayarit 347 Interior 534 San Blanca los altos, COL 15016-3773"	Quintana Roo	49	CENTRO
264537	202410	Luisa	Dalia	Orosco	Rodríguez	9568118940	"Cerrada Sur Cortez 872 Edif. 137 , Depto. 774 Vieja Trinidad y Tabago, QRO 70386"	Puebla	6	SUR
911848	33658	Ángel	Leonor	Valentín	Murillo	5751069688	"Andador Campeche 009 Interior 864 San Natividad de la Montaña, Q. ROO 54538"	Yucatán	33	SUR
552879	949662	Mónica	Norma	Estrada	Rangel	2134073823	"Privada Mauricio 509 Interior 952 Vieja Comoras, PUE 77752"	Tabasco	49	OCCIDENTE
638546	767435	Ana	Daniel	Razo	Sierra	8546550511	"Callejón Norte Brito 656 Edif. 458 , Depto. 620 San Dolores de la Montaña, TLAX 22521"	Baja California	42	SUR
719456	669817	Citlali	Andrea	Bravo	Jáquez	8079865426	"Ampliación Nauru 233 793 Vieja Kuwait, SIN 61608-0808"	Colima	11	SUR
378342	840469	Emilia	Olivia	Villagómez	Gastélum	8024051177	"Avenida Casares 050 266 San Emilia los bajos, AGS 13673-6655"	Colima	41	SUR
750284	309033	Julio César	Cynthia	Linares	Zelaya	9586605042	"Privada Jimínez 799 Interior 521 San Carolina de la Montaña, NAY 29305"	Quintana Roo	49	NORTE
525822	585575	Mercedes	Ariadna	Madrigal	Sierra	3520721421	"Privada Sudán del Sur 743 Interior 344 San Estela de la Montaña, SON 77101-2411"	Colima	45	SUR
76199	96520	Alta  Gracia	Gregorio	Montaño	Carrasco	5694993084	"Periférico Grecia 126 Interior 199 San Rubén de la Montaña, QRO 94437-1910"	Zacatecas	21	SUR
878236	104872	Zacarías	Jorge Luis	Sotelo	Gil	2634926724	"Andador Namibia 183 Edif. 947 , Depto. 120 San Aurora los altos, OAX 71133"	Yucatán	12	CENTRO
85532	444872	Clara	Evelio	Arce	Soliz	8174146371	"Andador Chiapas 390 Edif. 073 , Depto. 447 Vieja Suiza, MEX 01287"	Durango	15	SUR
852113	705274	Raúl	Soledad	Armendáriz	Alcala	2224708875	"Periférico Pulido 514 527 San Ernesto de la Montaña, HGO 46775"	Tabasco	32	NORTE
840238	430476	Francisco Javier	Eva	Crespo	Téllez	9969979144	"Ampliación Sur Naranjo 614 Edif. 668 , Depto. 970 San Reina de la Montaña, SIN 77528"	Colima	19	CENTRO
172767	892007	Estefanía	Indira	Madrid	Pabón	1299764646	"Privada Samaniego 499 Interior 506 Nueva Letonia, HGO 48045"	Distrito Federal	23	OCCIDENTE
294769	939074	Trinidad	Gerardo	Collado	Tamez	2855737291	"Periférico Trejo 859 733 San Margarita los altos, NL 26355-7719"	México	3	CENTRO
